AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2022;12667;5;COLEGIO HUMBERSTONE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;0;367;0;526;0;0
2022;12668;3;ESCUELA SOTOCA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;1;2021;EMERGENTE;1;2;2;0;0;2
2022;12669;1;COLEGIO HISPANO BRITANICO IQUIQUE;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;0;0;SIN SEP;0;47;0;111;0;0
2022;12670;5;ESC.ESP.DE TRANS. DE LA COM. ARUSINA;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;24;0;16;0;0
2022;12672;1;COLEGIO SALESIANO DE IQUIQUE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;0;241;241;316;0;241
2022;12675;6;ESC. ESP. DE LENGUAJE MILLARAY;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;27;0;5;0;0
2022;12678;0;JARDIN INFANTIL CARITAS CONTENTAS;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;9;9;11;11;20
2022;12680;2;ESC.TRANS.DE LA COMUN. IKI ARU;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;35;0;8;0;0
2022;12681;0;ESC.TRAST.DE LA COM.FLOR DE LIRIO;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;45;0;30;0;0
2022;12682;9;COLEGIO BULNES;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;0;202;0;262;0;0
2022;12685;3;ESC.ESP. DE TRASTORNO DE LA COMUN ISLUGA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;143;0;31;0;0
2022;12686;1;LICEO ACADEMIA NACIONAL;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;741;663;204;185;848
2022;12688;8;COLEGIO GOLDEN NORTH;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;107;107;69;69;176
2022;12691;8;COLEGIO JESUS DE NAZARETH;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;59;59;12;12;71
2022;12693;4;COLEGIO MACAYA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2022;AUTONOMO;1;730;730;312;312;1042
2022;12694;2;COLEGIO MOSAICOS;15;151;15101;ARICA;151;ARICA;3;2;0;1;1;2021;EMERGENTE;1;189;189;108;108;297
2022;12695;0;ESCUELA ESP DE LENGUAJE PARINA;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;41;0;20;0;0
2022;12696;9;LICEO TECNICO PROF. DE ADULTOS PUKARA;15;151;15101;ARICA;151;ARICA;3;2;1;1;0;0;SIN SEP;1;14;0;2;0;0
2022;12697;7;ESC. ESPECIAL DE TRASTORNOS AUDIMED IQUIQUE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;26;0;30;0;0
2022;12698;5;ESC ESP DE LENGUAJE STA CAROLINA DE MATILLA;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;10;0;23;0;0
2022;12699;3;ESC. ESP. DE LENGUAJE KHANA ARU;1;14;1401;POZO ALMONTE;11;IQUIQUE;3;2;1;1;0;0;SIN SEP;1;41;0;14;0;0
2022;12700;0;ESC. ESP. TRANST. COM. SANTA LAURA;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;32;0;18;0;0
2022;12704;3;JARDIN INFANTIL AMANECER;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2022;EMERGENTE;1;26;26;4;4;30
2022;12708;6;ESCUELA ESPECIAL JACARANDA;1;14;1405;PICA;11;IQUIQUE;2;1;1;1;0;0;SIN SEP;1;19;0;3;0;0
2022;12709;4;ACADEMIA NERUDIANA;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;62;62;37;37;99
2022;12710;8;COLEGIO HUANTAJAYA;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;200;200;80;80;280
2022;12711;6;LICEO ACADEMIA SINAI;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EN RECUPERACION;1;179;179;24;24;203
2022;12712;4;COLEGIO CHILE NORTE;15;151;15101;ARICA;151;ARICA;3;2;0;1;1;2021;EMERGENTE;1;740;740;175;175;915
2022;12713;2;LICEO BICENTENARIO COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;15;151;15101;ARICA;151;ARICA;3;2;0;1;1;2021;AUTONOMO;1;693;693;220;220;913
2022;12715;9;COLEGIO MARAN-ATHA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;347;347;90;90;437
2022;12716;7;COLEGIO BICENTENARIO MIRAMAR DE EXCELENCIA;15;151;15101;ARICA;151;ARICA;3;2;0;1;1;2021;EMERGENTE;1;1100;1100;298;298;1398
2022;12717;5;JARDIN INFANTIL AMTIRI;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;10;10;17;17;27
2022;12719;1;LICEO PABLO NERUDA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;461;456;115;111;567
2022;12720;5;COLEGIO ADOLFO BEYZAGA OVANDO;15;151;15101;ARICA;151;ARICA;3;2;0;1;1;2021;EMERGENTE;1;333;333;190;190;523
2022;12721;3;JARDIN INFANTIL CASTILLLO DEL SABER;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;13;0;16;0;0
2022;12722;1;JARDIN INFANTIL GIRASOLES;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;0;0;SIN SEP;0;0;0;4;0;0
2022;12725;6;ESCUELA ESPECIAL PADRE PIO;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;37;0;15;0;0
2022;12726;4;COLEGIO MONTE CARMELO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;404;404;68;68;472
2022;12727;2;ESCUELA ESPECIAL DE LENG. PIECECITOS DE NIÑO;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;26;0;9;0;0
2022;12728;0;COLEGIO ALTURAS;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;186;186;48;48;234
2022;12730;2;LICEO TEC. PROF. DE ADULTOS CORESOL;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;10;0;4;0;0
2022;12731;0;ESCUELA ESPECIAL DE LENGUAJE LOS ANDES;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;48;0;16;0;0
2022;12732;9;ESC ESP DE LENGUAJE COLINA CAMPESTRE;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;42;0;13;0;0
2022;12734;5;ESC ESP DE LENGUAJE ESPISANT;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;104;0;22;0;0
2022;12736;1;ACADEMIA POZO ALMONTE;1;14;1401;POZO ALMONTE;11;IQUIQUE;3;2;1;1;1;2021;EMERGENTE;1;138;138;76;76;214
2022;12738;8;ESC.ESP. DE LENGUAJE SANTA LUCIA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;73;0;43;0;0
2022;12739;6;ESC ESP DE LENGUAJE OASIS DEL SABER;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;1;0;0;SIN SEP;1;74;0;23;0;0
2022;12741;8;COLEGIO LATIONOAMERICANO LAS PARINAS;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2022;EMERGENTE;1;96;87;46;43;130
2022;12742;6;ESCUELA ESPECIAL DE LENGUAJE INTI - JALLU;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;23;0;12;0;0
2022;12746;9;ESCUELA ESPECIAL DE LENGUAJE VILENKA;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;22;0;1;0;0
2022;12747;7;COLEGIO RUPANIC SCHOOL;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2022;EMERGENTE;1;765;765;166;166;931
2022;12748;5;ESCUELA ESP. DE LENG MANANTIAL DEL SABER;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;27;0;7;0;0
2022;12749;3;COLEGIO MARISTA HERMANO FERNANDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;1;2021;EMERGENTE;1;741;741;183;183;924
2022;12750;7;LICEO DE ADULTOS JUNIOR COLLEGE;15;151;15101;ARICA;151;ARICA;3;2;0;1;0;0;SIN SEP;1;61;0;17;0;0
2022;12751;5;ESCUELA DE LENGUAJE KERIMA LTDA.;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;30;0;33;0;0
2022;12753;1;ESC ESP DE LENGUAJE MI RAYITO DE SOLAZ;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;111;0;38;0;0
2022;12757;4;JARDIN INFANTIL SAMCA ARUMANTI DE IQUIQUE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;0;0;SIN SEP;1;93;0;72;0;0
2022;12758;2;LICEO C.E.I.A. JOSE ALEJANDRO SORIA VARAS;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;1;0;0;SIN SEP;1;127;0;35;0;0
2022;12759;0;LICEO CAMIÑA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;2022;EMERGENTE;1;63;63;9;9;72
2022;12761;2;ESCUELA BASICA FRANCISCO FORGIONE;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;1;2019;EMERGENTE;1;184;184;81;81;265
2022;12762;0;IQRA ARABIAN BRITISH SCHOOL;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;1;1;1;2020;EMERGENTE;0;126;126;133;0;126
2022;12764;7;ESCUELA ESPECIAL DE LENGUAJE QUILLECO;8;83;8309;QUILLECO;82;BIOBÍO;3;2;0;1;0;0;SIN SEP;1;46;0;17;0;0
2022;12765;5;ESCUELA ESPECIAL DIVERSIA;4;42;4203;LOS VILOS;43;CHOAPA;3;2;0;1;0;0;SIN SEP;1;27;0;6;0;0
2022;12766;3;COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL;13;133;13303;TILTIL;137;SANTIAGO NORTE;3;2;1;1;0;0;SIN SEP;1;46;0;7;0;0
2022;12767;1;COLEGIO INGLÉS THE SOWER SCHOOL;8;83;8313;YUMBEL;82;BIOBÍO;3;2;0;1;1;2016;EMERGENTE;1;313;313;102;102;415
2022;12770;1;ESCUELA ESPECIAL GEORGES POMPIDOU;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;3;2;0;1;0;0;SIN SEP;1;63;0;6;0;0
2022;12772;8;COLEGIO EXPERIMENTAL ARTISTICO ALBORES;10;102;10202;ANCUD;102;CHILOÉ;3;2;0;1;1;2016;EMERGENTE;1;122;122;46;46;168
2022;12773;6;ESCUELA ESPECIAL DE LENGUAJE DIALECTA ALERCE;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;1;0;0;SIN SEP;1;79;0;19;0;0
2022;12774;4;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS CUMBRES;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;37;0;8;0;0
2022;12775;2;INSTITUTO DOMINGO EYZAGUIRRE;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;1;2019;EMERGENTE;1;361;361;219;219;580
2022;12776;0;ESCUELA DE LENGUAJE MI MUNDO DE LETRAS;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;16;0;8;0;0
2022;12778;7;ESCUELAS DEL CARIÑO ALBORADA;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;44;0;14;0;0
2022;12779;5;COLEGIO ALTOS DEL CERRO GRANDE;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2019;EMERGENTE;0;87;87;92;0;87
2022;12780;9;COLEGIO EDUCACION ESPECIAL ZAYED;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;73;0;28;0;0
2022;12781;7;AMAZING GRACE ENGLISH SCHOOL;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;54;0;74;0;0
2022;12800;7;COLEGIO BAUTISTA LOIS HART;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2022;EMERGENTE;0;168;168;188;0;168
2022;12802;3;FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2019;AUTONOMO;1;211;211;207;207;418
2022;12805;8;ESCUELA DE PARVULOS CARINOSITOS 1;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0;0;SIN SEP;1;8;0;5;0;0
2022;12810;4;ESCUELA KAMAC MAYU;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2021;EMERGENTE;1;449;449;292;292;741
2022;12811;2;ESCUELA DE PARVULOS QUILLA ANTAY;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2021;EMERGENTE;1;77;77;44;44;121
2022;12814;7;ESCUELA DE PARVULOS RENATITO;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0;0;SIN SEP;1;32;0;25;0;0
2022;12820;1;ESCUELA DE PARVULOS MI HIJO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;19;0;16;0;0
2022;12822;8;ESCUELA DE PARVULOS SEMILLITA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;94;94;87;87;181
2022;12823;6;COLEGIO CALAMA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;416;416;264;264;680
2022;12824;4;COL SUNFLOWER SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;11;0;14;0;0
2022;12827;9;ESCUELA ARTURO PRAT CHACON ANEXO;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;0;0;SIN SEP;1;2;0;0;0;0
2022;12829;5;COL LEONARDO DA VINCI;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;25;0;40;0;0
2022;12830;9;LICEO DE ESTUDIOS CONTABLES Y ADMINISTR.;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;327;0;266;0;0
2022;12831;7;ESCUELA DE PARVULOS TIERNO AMANECER;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;15;15;13;13;28
2022;12832;5;COL SAN IGNACIO;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;26;0;39;0;0
2022;12834;1;C EST SUP ESANE DEL NORTE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;19;0;16;0;0
2022;12836;8;LICEO BICENTENARIO COLEGIO RÍO LOA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;745;745;251;251;996
2022;12837;6;COLEGIO PARTICULAR BET- EL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2022;EMERGENTE;1;500;500;280;280;780
2022;12838;4;COLEGIO ECOLOGICO MONTESSORI;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;0;224;224;258;0;224
2022;12840;6;ESCUELA JUAN PABLO II;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;687;687;218;218;905
2022;12842;2;LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;0;1;1;2022;EMERGENTE;1;365;363;135;134;497
2022;12846;5;COLEGIO CHAÑARES;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;13;0;36;0;0
2022;12847;3;ESC PARV LOS 7 ENANITOS DEL BOSQUE;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;4;0;8;0;0
2022;12851;1;COLEGIO PADRE ALBERTO HURTADO;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0;0;SIN SEP;0;185;0;170;0;0
2022;12853;8;COLEGIO PARTICULAR SAN NICOLAS;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0;0;SIN SEP;0;119;0;200;0;0
2022;12855;4;LICEO COMERCIAL COMPUTACIONAL STA SARA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;104;0;95;0;0
2022;12860;0;COLEGIO DIVINA PASTORA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2018;EMERGENTE;1;309;309;234;234;543
2022;12861;9;ESCUELA DE PARVULOS KING LIONS SCHOOL;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2022;EMERGENTE;1;63;63;37;37;100
2022;12862;7;ESCUELA LAPICITO DE COLOR;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;4;0;7;0;0
2022;12863;5;ESC PARV MY CASTLE GARDEN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;1;0;2;0;0
2022;12864;3;COLEGIO UNIVERSITARIO ANTONIO RENDIC;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;10;0;48;0;0
2022;12865;1;ESC.DE PARVULOS LA CASITA DE CHOCOLATE;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2022;EMERGENTE;1;26;26;15;15;41
2022;12867;8;COL LICANCABUR;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;27;0;36;0;0
2022;12868;6;COLEGIO EBEN EZER;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;426;0;435;0;0
2022;12869;4;ESCUELA DE PARVULOS GATO CON BOTAS;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;95;95;34;34;129
2022;12870;8;C.E.I.A. ANTONIO RENDIC.;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0;0;SIN SEP;1;246;0;82;0;0
2022;12871;6;ESCUELA BASICA VALENTIN LETELIER;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2021;AUTONOMO;1;337;337;198;198;535
2022;12872;4;ESCUELA MARÍA ANGÉLICA ELIZONDO BRICEÑO;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;149;149;118;118;267
2022;12876;7;LOESS SCHOOL;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;17;0;32;0;0
2022;12878;3;COLEGIO MI HIJO N_2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2016;EMERGENTE;1;291;117;193;73;190
2022;12882;1;ESCUELA DE PARVULOS INTI PANNI;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2021;EMERGENTE;1;45;45;29;29;74
2022;12884;8;COL. INTERNACIONAL ANTOFAGASTA LTDA.;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;5;0;11;0;0
2022;12885;6;COLEGIO SAN AGUSTIN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;227;0;403;0;0
2022;12886;4;ESCUELA DE PARVULOS MI MUNDO MAGICO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;1;97;97;39;39;136
2022;12887;2;ACUARELINES;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;4;0;3;0;0
2022;12888;0;ESC.ESPEC.DE LENGUAJE CAMINO DE AMOR;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;0;0;SIN SEP;1;77;0;32;0;0
2022;12889;9;EL PRINCIPITO FELIZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2022;EMERGENTE;0;21;21;8;0;21
2022;12890;2;MIS MAGICAS PALABRAS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;26;0;20;0;0
2022;12891;0;NEW HEAVEN HIGH SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;936;0;739;0;0
2022;12934;8;ESCUELA DE PARVULOS SAN LUCIANO;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2019;EMERGENTE;1;29;29;21;21;50
2022;12935;6;COLEGIO PROVIDENCIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;0;359;359;438;0;359
2022;12936;4;ESCUELA ESPECIAL DE LENGUAJE NAZARETH;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;95;0;56;0;0
2022;12941;0;ESCUELA ALONDRA ROJAS BARRIOS;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;318;318;127;127;445
2022;12942;9;ESCUELA GABRIELA MISTRAL;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;507;507;111;111;618
2022;12943;7;COLEGIO TECNICO INDUSTRIAL DON BOSCO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2019;EMERGENTE;0;671;671;378;0;671
2022;12944;5;REVERENDO PADRE PATRICIO CARIOLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;639;639;147;147;786
2022;12945;3;ESCUELA ECOLOGICA PADRE ALBERTO HURTADO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;341;341;190;190;531
2022;12948;8;ESCUELA DE PARVULOS NINO DE BELEN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2022;EMERGENTE;1;44;44;17;17;61
2022;12951;8;ESCUELA EDUCACION ESPECIAL RAICES;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;51;0;27;0;0
2022;12952;6;J Y N SCHOOL;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2022;EMERGENTE;1;84;84;30;30;114
2022;12953;4;ESCUELA ESPECIAL DE LENGUAJE LOS PANDITAS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;39;0;12;0;0
2022;12955;0;ESCUELA BASICA JAVIERA CARRERA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2022;EMERGENTE;1;257;257;106;106;363
2022;12956;9;ESC. PARV. ANSCO;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;2;0;3;0;0
2022;12958;5;THE GIANT SCHOOL ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;115;0;192;0;0
2022;12959;3;ESCUELA ESPECIAL DE LENGUAJE MIS MAGICAS PALA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;57;0;34;0;0
2022;12960;7;ESCUELA ESPECIAL DE LENGUAJE RIMAY ARU;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;19;0;6;0;0
2022;12961;5;LICEO RADOMIRO TOMIC ROMERO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2016;EN RECUPERACION;1;65;65;17;17;82
2022;12962;3;ESCUELA ELMO FUNEZ CARRIZO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;631;631;173;173;804
2022;12963;1;THE ANTOFAGASTA BAPTIST COLLEGE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;389;0;497;0;0
2022;12966;6;COLEGIO SAN PATRICIO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;29;0;55;0;0
2022;12967;4;ESCUELA ESPECIAL DE LENGUAJE MARGARETH;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;33;0;13;0;0
2022;12968;2;ESCUELA ESPECIAL SAN SEBASTIAN;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;34;0;25;0;0
2022;12969;0;ESCUELA DE PARVULOS MUNDO KIDS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2018;EMERGENTE;1;24;24;26;26;50
2022;12970;4;NORTH COLLEGE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;210;0;285;0;0
